nev_name,min_pollination_diff_1992_2020,max_pollination_diff_1992_2020,count_pollination_diff_1992_2020,nodata_count_pollination_diff_1992_2020,valid_count_pollination_diff_1992_2020,sum_pollination_diff_1992_2020,stdev_pollination_diff_1992_2020,p5_pollination_diff_1992_2020,p95_pollination_diff_1992_2020,min_sed_ret_ratio_diff_1992_2020,max_sed_ret_ratio_diff_1992_2020,count_sed_ret_ratio_diff_1992_2020,nodata_count_sed_ret_ratio_diff_1992_2020,valid_count_sed_ret_ratio_diff_1992_2020,sum_sed_ret_ratio_diff_1992_2020,stdev_sed_ret_ratio_diff_1992_2020,p5_sed_ret_ratio_diff_1992_2020,p95_sed_ret_ratio_diff_1992_2020,min_sed_export_diff_1992_2020,max_sed_export_diff_1992_2020,count_sed_export_diff_1992_2020,nodata_count_sed_export_diff_1992_2020,valid_count_sed_export_diff_1992_2020,sum_sed_export_diff_1992_2020,stdev_sed_export_diff_1992_2020,p5_sed_export_diff_1992_2020,p95_sed_export_diff_1992_2020,min_coastal_risk_esa_diff_1992_2020,max_coastal_risk_esa_diff_1992_2020,count_coastal_risk_esa_diff_1992_2020,nodata_count_coastal_risk_esa_diff_1992_2020,valid_count_coastal_risk_esa_diff_1992_2020,sum_coastal_risk_esa_diff_1992_2020,stdev_coastal_risk_esa_diff_1992_2020,p5_coastal_risk_esa_diff_1992_2020,p95_coastal_risk_esa_diff_1992_2020,min_usle_diff_1992_2020,max_usle_diff_1992_2020,count_usle_diff_1992_2020,nodata_count_usle_diff_1992_2020,valid_count_usle_diff_1992_2020,sum_usle_diff_1992_2020,stdev_usle_diff_1992_2020,p5_usle_diff_1992_2020,p95_usle_diff_1992_2020,min_n_ret_ratio_diff_1992_2020,max_n_ret_ratio_diff_1992_2020,count_n_ret_ratio_diff_1992_2020,nodata_count_n_ret_ratio_diff_1992_2020,valid_count_n_ret_ratio_diff_1992_2020,sum_n_ret_ratio_diff_1992_2020,stdev_n_ret_ratio_diff_1992_2020,p5_n_ret_ratio_diff_1992_2020,p95_n_ret_ratio_diff_1992_2020,min_n_retention_diff_1992_2020,max_n_retention_diff_1992_2020,count_n_retention_diff_1992_2020,nodata_count_n_retention_diff_1992_2020,valid_count_n_retention_diff_1992_2020,sum_n_retention_diff_1992_2020,stdev_n_retention_diff_1992_2020,p5_n_retention_diff_1992_2020,p95_n_retention_diff_1992_2020,min_nature_access_diff_1992_2020,max_nature_access_diff_1992_2020,count_nature_access_diff_1992_2020,nodata_count_nature_access_diff_1992_2020,valid_count_nature_access_diff_1992_2020,sum_nature_access_diff_1992_2020,stdev_nature_access_diff_1992_2020,p5_nature_access_diff_1992_2020,p95_nature_access_diff_1992_2020,min_n_export_diff_1992_2020,max_n_export_diff_1992_2020,count_n_export_diff_1992_2020,nodata_count_n_export_diff_1992_2020,valid_count_n_export_diff_1992_2020,sum_n_export_diff_1992_2020,stdev_n_export_diff_1992_2020,p5_n_export_diff_1992_2020,p95_n_export_diff_1992_2020
Peru,-17.030733,25.59037,13833901,18422,13815479,-56134.22,0.33378105632933014,0.0,0.0,nan,nan,13833834,0,13833834,nan,nan,nan,nan,-83737.29,109679.13,13833834,1015610,12818224,-1.2780047e+08,435.12101818367375,-3.609403121471405,0.7063695907592731,-3.5366843,0.35504726,13833974,13833820,154,-49.056538,0.6117730068969176,-0.9757330417633057,0.09093232452869415,-512475.1,821189.94,13833834,972875,12860959,-2.3283069e+08,2078.6048441003445,0.0,0.0,nan,nan,13833753,0,13833753,nan,nan,nan,nan,-3590.4229,3189.0593,13833762,728530,13105232,1.745459e+07,34.1037203563058,0.0,9.970062528736603e-05,-9.855097e+06,1.1106e+06,330066,2122,327944,-2.4152654e+08,79418.50626416296,0.0,0.0,-548.31885,607.06006,13833762,728530,13105232,2.4402285e+06,6.201389148392671,-8.675684875925028e-06,4.88615478388835e-07
Philippines,-10.4874525,11.291532,3265893,91771,3174122,166506.98,0.867754838875646,-0.47093634903430914,0.982716950774191,nan,nan,3265889,0,3265889,nan,nan,nan,nan,-71023.75,200466.44,3265889,998732,2267157,1.0253108e+08,1314.5006246055889,-83.58941040039059,93.80670776367107,-3.4012876,4.032285,3265946,3244305,21641,123.75573,0.4884362474964157,-0.8039125204086304,0.7954664826393127,-655484.1,602392.9,3265889,309186,2956703,1.3562623e+07,6541.579350077934,0.0,0.0,nan,nan,3265915,0,3265915,nan,nan,nan,nan,-1157.5165,1091.6274,3265919,1079621,2186298,-1.4012136e+07,84.41198002647042,-13.846031188964844,3.421368408203122,-2.4055442e+07,5.2808925e+06,70557,5246,65311,-3.069379e+08,321281.3835395161,0.0,0.0,-362.96448,594.00085,3265919,1079621,2186298,-758899.2,15.00081140478487,-6.935050392150876,3.95674629211425
Pitcairn Islands,,,725,725,0,0.0,,,,nan,nan,728,0,728,nan,nan,nan,nan,,,728,728,0,0.0,,,,,,731,731,0,0.0,,,,,,728,728,0,0.0,,,,nan,nan,727,0,727,nan,nan,nan,nan,,,728,728,0,0.0,,,,,,6,6,0,0.0,,,,,,728,728,0,0.0,,,
Poland,-23.719734,23.700748,5318818,16237,5302581,561244.4,1.883183819010108,-0.6641526222229004,0.2075846642255783,nan,nan,5318818,0,5318818,nan,nan,nan,nan,-1834.5809,1350.3215,5318818,80606,5238212,-472825.12,4.572664154626808,-0.20498648285865784,0.022420872747898196,-3.3585556,4.379154,5318606,5316675,1931,-591.4301,0.6424708696894086,-1.511969804763794,0.18229752033948898,-8265.438,7345.6846,5318818,31563,5287255,-3.3777232e+06,26.31245525146,0.0,0.0,nan,nan,5318862,0,5318862,nan,nan,nan,nan,-1123.2125,1305.7958,5318862,271016,5047846,-3.6648524e+07,95.44091401947189,-5.817197799682617,1.1291418075561523,-4.1307295e+06,4.4207765e+06,77894,218,77676,9.6831354e+08,213797.55960142837,0.0,0.0,-596.9976,592.2885,5318862,271016,5047846,-3.5723102e+06,19.28852069953339,-3.9740846157073975,0.832763671875
Portugal,-35.08162,36.113964,1260675,52091,1208584,44197.29,2.490119582872051,-0.23778747022151947,0.06545710414648001,nan,nan,1260641,0,1260641,nan,nan,nan,nan,-4121.188,6943.107,1260641,118258,1142383,2.3524035e+06,51.67734465122585,-4.197371482849121,6.855945444107038,-2.9649818,3.8661113,1260503,1259466,1037,-74.48826,0.5595497734397245,-0.9130206108093262,0.25928903222083954,-26095.158,40791.42,1260641,57374,1203267,1.6749318e+07,404.2221945247939,-16.118961906433103,13.770054626464734,nan,nan,1260637,0,1260637,nan,nan,nan,nan,-2381.4204,2492.5872,1260636,151443,1109193,-1.6043848e+06,130.07762533313195,-4.713613891601563,6.655944824218748,-3.258189e+06,3.0885822e+06,21701,460,21241,-7.26707e+08,325116.4635445039,0.0,0.0,-865.1277,963.1142,1260636,151443,1109193,323327.03,32.00986563566764,-0.778452968597412,4.614960670471191
Puerto Rico,-9.508806,9.553907,101186,2242,98944,33780.945,1.3471992735030638,0.0,3.2145450115203857,nan,nan,101175,0,101175,nan,nan,nan,nan,-34745.992,9124.293,101175,32815,68360,-2.1299172e+06,268.30296350802894,-146.16171951293944,0.5399053573608396,-2.5592396,2.653125,101206,100017,1189,33.27694,0.48783794202335795,-0.8376865983009338,0.9488498210906963,-102137.65,65543.484,101175,6388,94787,-3.3025024e+07,2429.8165994886995,-1919.6700439453125,0.0,nan,nan,101174,0,101174,nan,nan,nan,nan,-1913.786,1355.7871,101176,33741,67435,-3.5686832e+06,210.36844937184807,-696.532177734375,0.04913291931151989,-2.203754e+06,2.258518e+06,1200,32,1168,1.2707237e+08,595237.0547704882,0.0,1825630.8562499995,-437.52817,386.90396,101176,33741,67435,-359413.1,26.627009060702864,-57.05178833007812,1.0506248712539557
Qatar,0.0,0.0,136297,2557,133740,0.0,0.0,0.0,0.0,nan,nan,136286,0,136286,nan,nan,nan,nan,-9.640835,1.5810406,136286,133610,2676,-410.99048,0.528839095041033,-0.8798772096633911,0.0,-0.11844373,0.06709335,136299,136230,69,-0.14441663,0.032683505256163245,-0.045887287706136703,0.06410387605428691,-76.82351,25.02679,136286,131705,4581,-5807.142,4.6317822820786345,-9.846870422363281,0.0,nan,nan,136288,0,136288,nan,nan,nan,nan,-42.46513,51.456367,136288,35590,100698,49724.348,4.868121868606866,0.0,0.0,-2.064466e+06,0.0,1138,20,1118,-2.064466e+06,61715.25448458045,0.0,0.0,-15.566748,35.96597,136288,35590,100698,23822.031,2.1135459157436856,0.0,2.5704503059387207e-07
Republic of Serbia,-10.539653,13.187005,1296083,0,1296083,914.68945,0.8342814843562345,-0.4775789052248001,0.1348432779312131,nan,nan,1296071,0,1296071,nan,nan,nan,nan,-8617.879,10743.972,1296071,3022,1293049,-1.8027845e+06,61.78465621338293,-6.37337474822998,0.34594669342040996,,,1296065,1296065,0,0.0,,,,-50762.184,61186.758,1296071,1816,1294255,-1.0056716e+07,439.31772847547813,0.0,0.0,nan,nan,1296086,0,1296086,nan,nan,nan,nan,-638.9273,653.5798,1296086,254805,1041281,-520820.0,48.974301779179804,-3.953765869140625,0.4595794677734375,-1.9929572e+06,1.9793495e+06,20695,0,20695,8.5713176e+07,78855.62206542504,0.0,0.0,-318.35864,300.6114,1296086,254805,1041281,-376895.53,10.30256608028106,-1.011016845703125,0.5018081665039062
Republic of the Congo,-1.0958532,1.095916,3601850,373,3601477,3675.19,0.02228773539770286,0.0,0.0,nan,nan,3601837,0,3601837,nan,nan,nan,nan,-23274.912,19394.113,3601837,18920,3582917,-1.4609959e+07,105.81847313427957,-5.125511360168457,0.022966774553060385,-0.0014040768,4.296649,3601812,3601374,438,227.6309,0.5791036936596691,0.04403948783874512,1.2077188313007352,-335053.12,206168.86,3601837,11290,3590547,-1.4125512e+08,915.3196298161424,-14.03515682220458,0.0,nan,nan,3601843,0,3601843,nan,nan,nan,nan,-141.94415,138.78691,3601842,184290,3417552,333707.22,3.795237708060748,-0.000152587890625,2.848051452636689,-117561.4,1.3554565e+06,46222,0,46222,2.139289e+06,6674.803310993071,0.0,0.0,-105.27206,56.83821,3601842,184290,3417552,-829187.5,1.815086093741395,-2.734416198730468,0.0
Romania,-9.754541,12.558304,3578948,10765,3568183,162701.55,0.5804330865291053,0.0,0.13841385841369624,nan,nan,3578949,0,3578949,nan,nan,nan,nan,-4562.0522,4638.189,3578949,29545,3549404,-3.5607818e+06,24.804238652331808,-5.156569671630859,0.15058025121688567,-2.0711784,1.3817874,3578963,3578070,893,70.22241,0.41538498927176454,-0.5497361421585083,0.6848614811897278,-16145.24,30109.047,3578949,19162,3559787,-1.8891768e+07,142.1384494237824,0.0,0.0,nan,nan,3578937,0,3578937,nan,nan,nan,nan,-516.0681,570.2286,3578937,247701,3331236,-7.218823e+06,23.092290530379923,-5.311516761779785,0.0016021728515625,-3.0384152e+06,3.0509725e+06,39795,271,39524,1.4166646e+08,79432.45430862624,0.0,0.0,-260.08585,265.22952,3578937,247701,3331236,-1.8120248e+06,8.540731864550485,-1.2867813110351562,0.7438833713531494
Russia,-31.171017,29.844408,380276928,1743894,378533034,387127.66,0.2680510233661919,0.0,0.0,nan,nan,147057838,0,147057838,nan,nan,nan,nan,-23262.453,32863.68,147057838,17617099,129440739,5.410241e+07,28.700215364833255,-0.028525352478027344,0.07007932662963867,-5.085779,6.8402047,379935278,379785190,150088,-14906.385,0.7082552683075971,-1.30454078912735,0.9650740921497313,-145587.38,128862.05,147057838,16537271,130520567,5.697175e+08,208.37574394877817,0.0,0.0,nan,nan,147056844,0,147056844,nan,nan,nan,nan,-875.6296,777.23816,147056844,22791279,124265565,2.3530606e+07,9.926946970144416,-0.01877593994140625,0.6674118041992188,-1.6470478e+07,1.6500395e+07,4502842,26480,4476362,-1.3218468e+09,100123.85875653391,0.0,0.0,-378.75302,575.8237,147056844,22791279,124265565,6.800895e+06,2.276803295750196,-0.05373382568359375,0.32529592514038086
Rwanda,-22.930084,32.13562,266323,0,266323,40781.99,2.5095962486807992,-1.8764477372169495,2.70875504016876,nan,nan,266338,0,266338,nan,nan,nan,nan,-47671.04,75426.555,266338,11408,254930,1.6741348e+07,1005.887412503,-120.3158592224121,330.1879409790034,,,266337,266337,0,0.0,,,,-196644.12,242630.67,266338,11408,254930,3.0868344e+07,4331.388728255894,0.0,0.0,nan,nan,266330,0,266330,nan,nan,nan,nan,-151.14925,129.60384,266330,14307,252023,-82224.16,7.966334960958274,-10.747730636596678,8.169834899902341,-936136.7,1.7316974e+06,6640,5773,867,7.1619445e+06,132680.55350029867,0.0,0.0,-60.06041,52.98912,266330,14307,252023,165200.44,6.799589703534322,-6.468713283538818,12.19241561889648
Saint Barthelemy,0.0,0.0,321,90,231,0.0,0.0,0.0,0.0,nan,nan,322,0,322,nan,nan,nan,nan,,,322,322,0,0.0,,,,-2.8633437,2.171889,322,257,65,-2.9144905,0.4450795164833492,-0.04478278160095215,-0.0017189979553223198,-388.67035,3470.546,322,189,133,19705.201,579.5198404041331,0.0,1063.584497070312,nan,nan,321,0,321,nan,nan,nan,nan,,,321,321,0,0.0,,,,0.0,0.0,4,2,2,0.0,0.0,0.0,0.0,,,321,321,0,0.0,,,
Saint Helena,,,6123,6123,0,0.0,,,,nan,nan,6128,0,6128,nan,nan,nan,nan,,,6128,6128,0,0.0,,,,-2.3841858e-07,2.3841858e-07,6125,6120,5,-2.3841858e-07,2.3360154559928684e-07,-2.384185791015625e-07,2.384185791015625e-07,,,6128,6128,0,0.0,,,,nan,nan,6129,0,6129,nan,nan,nan,nan,,,6125,6125,0,0.0,,,,-1052.9039,0.0,46,17,29,-1052.9039,192.11874993308894,0.0,0.0,,,6125,6125,0,0.0,,,
Saint Kitts and Nevis,0.0,0.0,3203,345,2858,0.0,0.0,0.0,0.0,nan,nan,3211,0,3211,nan,nan,nan,nan,,,3211,3211,0,0.0,,,,-1.7340523,1.4573435,3213,2869,344,-21.440868,0.3583638953654177,-0.5805227607488631,0.15041044354438765,-21822.75,37213.895,3211,988,2223,669673.9,2301.536180132789,0.0,59.604345703125304,nan,nan,3210,0,3210,nan,nan,nan,nan,,,3210,3210,0,0.0,,,,0.0,0.0,30,5,25,0.0,0.0,0.0,0.0,,,3210,3210,0,0.0,,,
Saint Lucia,0.0,0.0,6893,304,6589,0.0,0.0,0.0,0.0,nan,nan,6899,0,6899,nan,nan,nan,nan,,,6899,6899,0,0.0,,,,-1.8714017,0.009215355,6901,6781,120,-6.341008,0.3050045960274751,-5.960464477539063e-08,0.008440971374511719,-27745.13,9535.127,6899,974,5925,-19032.064,582.2625755371764,0.0,0.0,nan,nan,6898,0,6898,nan,nan,nan,nan,,,6898,6898,0,0.0,,,,0.0,0.0,26,12,14,0.0,0.0,0.0,0.0,,,6898,6898,0,0.0,,,
Saint Martin,0.0,0.0,781,155,626,0.0,0.0,0.0,0.0,nan,nan,785,0,785,nan,nan,nan,nan,,,785,785,0,0.0,,,,0.14186275,1.7816162,785,759,26,11.737971,0.3712665168925814,0.14186275005340576,1.1347641497850418,-19233.316,3548.794,785,306,479,-90044.16,1747.97970230088,0.0,110.20774459838805,nan,nan,785,0,785,nan,nan,nan,nan,,,785,785,0,0.0,,,,,,15,15,0,0.0,,,,,,785,785,0,0.0,,,
Saint Pierre and Miquelon,0.0,0.0,3969,539,3430,0.0,0.0,0.0,0.0,nan,nan,3965,0,3965,nan,nan,nan,nan,,,3965,3965,0,0.0,,,,-3.4823322,0.11351228,3969,3739,230,-206.54146,0.8869751988199907,-3.0704888343811034,0.11351227760314941,-3662.934,257.8908,3965,1581,2384,-14447.155,126.9231166252641,0.0,0.0,nan,nan,3962,0,3962,nan,nan,nan,nan,,,3962,3962,0,0.0,,,,0.0,0.0,47,18,29,0.0,0.0,0.0,0.0,,,3962,3962,0,0.0,,,
Saint Vincent and the Grenadines,0.0,0.0,4579,451,4128,0.0,0.0,0.0,0.0,nan,nan,4571,0,4571,nan,nan,nan,nan,,,4571,4571,0,0.0,,,,-0.99477464,2.6232257,4570,4461,109,12.505252,0.2707994984948666,0.07080864906311035,0.1739441156387329,-37576.83,10416.172,4571,1457,3114,-200631.84,1291.1580964679406,0.0,0.0,nan,nan,4573,0,4573,nan,nan,nan,nan,,,4573,4573,0,0.0,,,,0.0,0.0,43,12,31,0.0,0.0,0.0,0.0,,,4573,4573,0,0.0,,,
Samoa,,,32006,32006,0,0.0,,,,nan,nan,32006,0,32006,nan,nan,nan,nan,,,32006,32006,0,0.0,,,,,,32007,32007,0,0.0,,,,,,32006,32006,0,0.0,,,,nan,nan,32006,0,32006,nan,nan,nan,nan,,,32004,32004,0,0.0,,,,0.0,0.0,454,17,437,0.0,0.0,0.0,0.0,,,32004,32004,0,0.0,,,
San Marino,-2.9802322e-08,2.3580043,895,0,895,10.722177,0.1348706360404177,0.0,0.0,nan,nan,892,0,892,nan,nan,nan,nan,-1499.1354,161.09018,892,550,342,-9004.289,149.74633596818356,-34.70271606445312,-0.0009261488914489754,,,891,891,0,0.0,,,,-6166.0605,778.4697,892,0,892,-90320.76,499.8506192099684,-607.707223510742,0.0,nan,nan,892,0,892,nan,nan,nan,nan,-1.9323425,35.262302,892,667,225,150.27933,4.3369375671405725,-0.0001220703125,0.0,0.0,0.0,4,0,4,0.0,0.0,0.0,0.0,-1.2026634,23.228178,892,667,225,81.438705,2.40407126988146,0.0,0.002972412109374988
Saudi Arabia,-52.389038,111.60392,22220493,20459,22200034,407616.03,0.9686293292618843,0.0,0.0,nan,nan,22220539,0,22220539,nan,nan,nan,nan,-13360.814,10927.884,22220539,20252151,1968388,-1.9795452e+06,106.69382541554347,-1.7758476555347438,1.6075848579406644,-2.7060158,1.806963,22220170,22219669,501,-289.0445,0.798693171557605,-2.1453771591186523,0.22046446800231934,-41479.855,36021.836,22220539,20230615,1989924,-1.1268178e+07,364.122759683395,0.0,0.0,nan,nan,22220598,0,22220598,nan,nan,nan,nan,-759.0538,2151.7295,22220600,1817811,20402789,2.2729068e+06,4.407602123720789,0.0,0.0,-5.573392e+06,909288.7,469575,913,468662,-1.1266858e+08,23290.806423565788,0.0,0.0,-321.4485,521.25775,22220600,1817811,20402789,1.4378716e+06,1.9750982021494452,0.0,0.0
Senegal,-39.44966,49.958046,2142526,7743,2134783,7467.8228,0.3968766018522505,0.0,0.0,-0.00480479,0.009107113,2142636,0,2142636,nan,nan,nan,nan,-949.7798,1039.598,2142636,58032,2084604,-70809.53,3.366596917973457,-0.1377999916672706,0.011319632828235622,-2.8352568,2.3960478,2142535,2141099,1436,-361.4053,0.5221082368971653,-0.9190094470977783,0.16320037841796875,-7967.8604,9716.276,2142636,23626,2119010,-303088.34,36.52831388194998,0.0,0.0,0.0,0.08696383,2142643,0,2142643,nan,nan,nan,nan,-255.53987,266.52863,2142641,131102,2011539,895039.7,10.860567421330366,0.0,2.7268569946289,-75963.43,63381.44,29995,25764,4231,-1.6231052e+06,5817.678351163072,0.0,0.0,-121.20322,128.74046,2142641,131102,2011539,-334926.75,3.0823388613008174,-2.7681236743927,0.0
Seychelles,,,7172,7172,0,0.0,,,,nan,nan,7176,0,7176,nan,nan,nan,nan,,,7176,7176,0,0.0,,,,-0.18949461,0.0064750277,7183,7060,123,-16.953283,0.05615580895243783,-0.18949460983276367,-0.04737353324890137,,,7176,7176,0,0.0,,,,nan,nan,7177,0,7177,nan,nan,nan,nan,,,7175,7175,0,0.0,,,,0.0,0.0,115,72,43,0.0,0.0,0.0,0.0,,,7175,7175,0,0.0,,,
Sierra Leone,-1.6745332,1.7431258,774160,3033,771127,-978.86755,0.066898994762959,-0.022718607634305946,0.00120523851364848,nan,nan,774144,0,774144,nan,nan,nan,nan,-51579.867,26859.201,774144,46614,727530,-2.675042e+06,234.49213631939745,-11.886862564086913,10.291918182372953,-1.5948317,4.2692447,774171,772856,1315,313.6806,0.38450446514371994,-0.20345652103424072,0.6910776495933533,-300017.12,326624.6,774144,14609,759535,-3.564369e+06,1785.490087514491,0.0,0.0,nan,nan,774136,0,774136,nan,nan,nan,nan,-77.86713,91.983955,774136,71682,702454,35618.46,4.159660449187548,-3.2408954620361325,3.7599336624145505,-1.3433052e+06,1.2839499e+06,15722,264,15458,-1.9210544e+07,51739.0663762648,0.0,0.0,-53.400986,44.16705,774136,71682,702454,-86349.945,2.2460118604281982,-3.4548547983169553,2.0747583508491454
Singapore,-3.7483068,3.763195,7520,1530,5990,41.564426,0.15422682922949435,0.0,0.0,nan,nan,7516,0,7516,nan,nan,nan,nan,-195.55138,188.2666,7516,6276,1240,-3632.5332,14.790425344179104,-26.48554744720459,9.70197553634643,-2.3126175,2.3065772,7513,7436,77,2.1218493,0.6157599979326223,-0.050198841094970706,0.11443822085857391,-8476.227,3782.2722,7516,2821,4695,-601156.75,444.46781440897456,-714.7758605957031,157.0742568969729,nan,nan,7516,0,7516,nan,nan,nan,nan,-29.324368,45.158813,7517,6709,808,-4641.238,9.147205187725769,-19.26396236419678,7.168416213989255,-5.76799e+06,5.76799e+06,160,29,131,-5.76799e+07,1689301.249964503,-5767990.0,0.0,-2.9737587,45.22312,7517,6709,808,7467.5107,8.4544775735193,0.0,22.92557373046875
Sint Maarten,0.0,0.0,425,30,395,0.0,0.0,0.0,0.0,nan,nan,425,0,425,nan,nan,nan,nan,,,425,425,0,0.0,,,,-1.3514227,1.5435497,427,405,22,-0.45796984,0.7170958770730997,-0.8375690817832947,1.4822368264198298,-3615.2776,3701.2644,425,207,218,-12349.045,745.1562364294327,-1330.805841064453,559.3098968505822,nan,nan,425,0,425,nan,nan,nan,nan,,,425,425,0,0.0,,,,,,2,2,0,0.0,,,,,,425,425,0,0.0,,,
Slovakia,-22.408625,14.745633,777438,0,777438,37586.984,0.9085513818131624,0.0,0.0024354106513783343,nan,nan,777430,0,777430,nan,nan,nan,nan,-1908.4009,5061.641,777430,1061,776369,304354.84,28.370650244054982,-2.5171241760253906,1.3641364574432373,,,776130,776130,0,0.0,,,,-11810.326,45948.848,777430,1061,776369,1.8267561e+06,210.54642535415374,0.0,0.0,nan,nan,777423,0,777423,nan,nan,nan,nan,-935.47656,870.54407,777423,36040,741383,-1.6416261e+06,57.36151646302714,-4.570822143554689,0.45343017578125,-457657.38,840645.0,2752,0,2752,-1.4380648e+06,71777.19930980139,0.0,0.0,-299.56335,351.15125,777423,36040,741383,-295120.5,17.94023888958811,-0.7054901123046875,1.0015813827514675
Slovenia,-11.516558,11.532321,301176,111,301065,2336.269,0.5177349672289298,-0.006454567611217491,0.039248770475387544,nan,nan,301188,0,301188,nan,nan,nan,nan,-23060.8,24351.809,301188,10498,290690,5.1365505e+06,333.9697774574252,-0.14868047460913658,31.938634109497062,0.00014649332,0.04936123,301154,301132,22,0.6439492,0.02414609634322196,0.0001507401466369629,0.049361228942871094,-154319.89,231434.84,301188,876,300312,3.114092e+07,2190.3367520114584,0.0,61.92820358276367,nan,nan,301180,0,301180,nan,nan,nan,nan,-2072.4111,2206.3203,301180,23716,277464,1.0967607e+07,324.4014292063836,-92.26051025390625,18.666186523437204,-924543.25,701141.7,2502,0,2502,-5.830851e+07,122614.9369392026,0.0,0.0,-1250.0198,1168.3337,301180,23716,277464,4.359869e+06,78.86130891464958,0.0,152.56307983398438
Solomon Islands,0.0,0.0,324867,30072,294795,0.0,0.0,0.0,0.0,nan,nan,324869,0,324869,nan,nan,nan,nan,-356.33682,6572.1157,324869,224973,99896,512596.2,92.41948059651479,0.0,0.2896583080291748,-3.2921917,3.8914826,324867,323997,870,-38.75446,0.844238825945027,-1.507894617319107,1.1231615424156185,-61540.45,353157.12,324869,77828,247041,1.9066102e+07,2049.5132340767423,0.0,0.0,nan,nan,324890,0,324890,nan,nan,nan,nan,-5.5426254,48.273636,324892,225651,99241,5364.2705,1.4336007262096269,0.0,0.0,,,5081,5081,0,0.0,,,,-2.8588364,8.449038,324892,225651,99241,697.22327,0.18081584608159193,0.0,0.0
Somalia,-1.5752765,1.5751727,6719495,2387,6717108,701.9281,0.02224143647927782,0.0,0.0,nan,nan,6719359,0,6719359,nan,nan,nan,nan,-9449.401,6005.2056,6719359,930315,5789044,127470.28,24.951185087059525,-0.194401079416275,0.22396209239959664,-0.06413309,0.055423975,6719607,6719595,12,0.2745238,0.03600783102377424,-0.02885976061224937,0.05542397499084473,-99424.56,33188.6,6719359,839965,5879394,-4.6409655e+06,166.34887572959167,0.0,0.0,nan,nan,6719343,0,6719343,nan,nan,nan,nan,-192.84225,195.56464,6719359,498000,6221359,1.7538586e+06,7.2881403190351515,-3.814697265625e-06,0.8327831268310391,-697225.0,1.9594061e+06,200467,1651,198816,-3.1910156e+07,10213.141542881964,0.0,0.0,-69.336716,62.38005,6719359,498000,6221359,143784.39,1.992240299840813,-0.5378495693206786,3.814697265625e-05
South Africa,-35.952312,51.360096,14666833,20173,14646660,44442.18,0.2809401769480894,0.0,0.0,nan,nan,14666687,0,14666687,nan,nan,nan,nan,-46455.137,21081.252,14666687,240688,14425999,3.689495e+07,63.701439275135264,-0.0903477668762207,3.341750049591054,-3.0232944,3.094246,14667006,14664433,2573,104.10549,0.6018701380754192,-1.0106624126434327,0.9973363876342773,-197403.55,172331.92,14666687,108290,14558397,1.5176397e+08,368.75398676616993,0.0,0.0,nan,nan,14666729,0,14666729,nan,nan,nan,nan,-991.9866,1036.5084,14666667,664916,14001751,2.7851122e+07,45.92629942000757,-1.4488983154296875,0.1925525665283203,-1.2291665e+07,1.1960544e+07,286034,1548,284486,-5.1182674e+09,409172.4678823998,0.0,0.0,-576.8777,575.76465,14666667,664916,14001751,1.18137e+07,11.702859068120775,-2.2411346435546875e-05,3.0541616678237915
South Georgia and the Islands,,,78328,78328,0,0.0,,,,nan,nan,76147,0,76147,nan,nan,nan,nan,,,76147,76147,0,0.0,,,,,,71314,71314,0,0.0,,,,,,76147,76147,0,0.0,,,,nan,nan,71321,0,71321,nan,nan,nan,nan,,,78334,78334,0,0.0,,,,0.0,0.0,963,165,798,0.0,0.0,0.0,0.0,,,78334,78334,0,0.0,,,
South Korea,-76.45783,98.23926,1323375,33935,1289440,-133431.25,6.789774172492393,-4.933582496643065,4.221299171447754,nan,nan,1323411,0,1323411,nan,nan,nan,nan,-39914.56,61914.832,1323411,255156,1068255,1.27413736e+08,807.3015828534675,-15.019500732421871,666.3887207031232,-6.981223,4.3540897,1323362,1320189,3173,-1052.2657,0.7536329843237132,-2.043818426132202,0.18612108230590813,-144072.31,282488.8,1323411,99951,1223460,5.9404416e+08,3947.3743511677344,0.0,2954.77880859375,nan,nan,1323410,0,1323410,nan,nan,nan,nan,-2459.1846,2687.794,1323410,290808,1032602,6.777027e+07,414.89431670797825,-162.49042358398435,985.8188415527343,-2.4043088e+07,2.3932906e+07,21466,791,20675,-2.171125e+09,1975571.3823649534,-56110.05703125,0.0,-1285.3358,1495.8081,1323410,290808,1032602,3.1649658e+07,127.00964402135472,-7.127523422241142e-05,256.5790924072264
South Sudan,-0.5690427,0.6149933,6668863,0,6668863,-394.5822,0.012032706718144433,0.0,0.0,nan,nan,6668885,0,6668885,nan,nan,nan,nan,-14093.215,11705.793,6668885,4016,6664869,-2.8016892e+06,29.99460751162412,-0.3251143097877501,0.019040817022323547,,,6668883,6668883,0,0.0,,,,-119256.87,170575.14,6668885,4015,6664870,-2.733874e+07,336.9200268880959,-3.487924671173094,0.0,-0.066657186,0.1177575,6668904,0,6668904,nan,nan,nan,nan,-160.28003,159.91177,6668905,577878,6091027,2.904666e+06,3.37275329989114,-0.9332382202148439,4.1513496398925795,-1.0588514e+06,265218.16,102205,0,102205,-2.2401044e+07,13964.995877153557,0.0,0.0,-40.62974,52.713425,6668905,577878,6091027,-2.6521555e+06,1.8007506373656947,-3.949838089942932,0.4874797821044936
