nev_name,avg_sed_ret_ratio_diff_1992_2020,stdev_sed_ret_ratio_diff_1992_2020,valid_count_sed_ret_ratio_diff_1992_2020,count_sed_ret_ratio_diff_1992_2020,p5_sed_ret_ratio_diff_1992_2020,p95_sed_ret_ratio_diff_1992_2020,avg_sed_export_diff_1992_2020,stdev_sed_export_diff_1992_2020,valid_count_sed_export_diff_1992_2020,count_sed_export_diff_1992_2020,p5_sed_export_diff_1992_2020,p95_sed_export_diff_1992_2020,avg_coastal_risk_esa_diff_1992_2020,stdev_coastal_risk_esa_diff_1992_2020,valid_count_coastal_risk_esa_diff_1992_2020,count_coastal_risk_esa_diff_1992_2020,p5_coastal_risk_esa_diff_1992_2020,p95_coastal_risk_esa_diff_1992_2020,avg_usle_diff_1992_2020,stdev_usle_diff_1992_2020,valid_count_usle_diff_1992_2020,count_usle_diff_1992_2020,p5_usle_diff_1992_2020,p95_usle_diff_1992_2020,avg_polllination_diff_1992_2020,stdev_polllination_diff_1992_2020,valid_count_polllination_diff_1992_2020,count_polllination_diff_1992_2020,p5_polllination_diff_1992_2020,p95_polllination_diff_1992_2020,avg_n_ret_ratio_diff_1992_2020,stdev_n_ret_ratio_diff_1992_2020,valid_count_n_ret_ratio_diff_1992_2020,count_n_ret_ratio_diff_1992_2020,p5_n_ret_ratio_diff_1992_2020,p95_n_ret_ratio_diff_1992_2020,avg_n_retention_diff_1992_2020,stdev_n_retention_diff_1992_2020,valid_count_n_retention_diff_1992_2020,count_n_retention_diff_1992_2020,p5_n_retention_diff_1992_2020,p95_n_retention_diff_1992_2020,avg_nature_access_diff_1992_2020,stdev_nature_access_diff_1992_2020,valid_count_nature_access_diff_1992_2020,count_nature_access_diff_1992_2020,p5_nature_access_diff_1992_2020,p95_nature_access_diff_1992_2020,avg_n_export_diff_1992_2020,stdev_n_export_diff_1992_2020,valid_count_n_export_diff_1992_2020,count_n_export_diff_1992_2020,p5_n_export_diff_1992_2020,p95_n_export_diff_1992_2020
Tonga,,,0,9892,,,,,0,9892,,,-2.0136704316010346e-08,1.29730395227575e-07,74,9910,-2.384185791015625e-07,1.60932540893554e-07,,,0,9892,,,,,0,9910,,,,,0,9886,,,,,0,9886,,,0.0,0.0,76,123,0.0,0.0,,,0,9886,,
Trinidad and Tobago,-0.0014119375449620412,0.009306917449422077,31461,56412,-0.016529977321624756,0.0052146315574646,0.3291312942666221,67.68055824854996,32156,56412,-1.2999320030212402,3.6817938685417175,-0.14142183924830237,0.4113604118432581,1376,56417,-0.384798526763916,0.18124175071716309,-14.961097885382733,1378.4022690731615,51877,56412,0.0,0.0,0.40567704842953506,2.9972467013360666,11378,56412,-4.008976292610169,6.47807822227478,-0.0013570165662589212,0.016821716677057154,26832,56412,-0.010666608810424789,0.003013741970062104,0.2618256667247485,3.0455113515213452,26543,56412,-0.014359283447265465,1.4818103790282833,-14784.955495004542,149154.32322538478,1101,1224,0.0,0.0,0.04473581469661257,1.0968263568449075,26543,56412,0.0,0.6007112026214588
Tunisia,-0.0002700277757845901,0.009533832572666932,765792,1968522,-0.007669317722320556,0.0053690344095230075,-0.5499497921486063,27.994776758488126,836896,1968522,-0.4769209176301956,1.6209882497787476,0.3133991219404805,0.9572200439436177,173,1968565,-0.0893192529678345,3.349029541015625,-4.291172948177675,175.06502856020472,890099,1968522,0.0,1.508193576335906,1.372441931730138,4.404355137807269,169079,1968556,-1.2157828807830813,10.206630992889417,-0.0010629949619871632,0.07934444396871518,718162,1968494,-0.11010324954986572,0.08961143195629094,4.217150200821152,49.90267706922269,1611882,1968494,-0.824251365661621,0.0014416548423469041,-2013.524174693725,55615.685486764625,42772,43185,0.0,0.0,2.476551788530426,23.07000095998771,1611882,1968494,-0.00015629082918167114,2.991943359375
Turkey,0.0019006075017440009,0.0204448043135645,9506876,10556454,-0.014680489897727966,0.029857337474822998,-2.4229856827097556,129.01988911524967,9905366,10556454,-14.231534957885742,2.37713623046875,-0.1237287738435366,0.6287447793534603,5272,10556474,-0.7465829849243164,0.2010507583618164,-8.411391518580615,565.6767329986019,10316693,10556454,0.0,0.0,0.13671453752226986,1.8106764530824124,4067158,10556504,-1.3177700161933898,2.4204526066780088,-0.014156060430818207,0.1293185003150789,9519282,10556466,-0.34847440123558043,0.09508506655693028,2.0707464100426862,80.20631808123636,9625393,10556465,-3.826747131347656,1.239781188964848,-3474.427977400668,230402.028344069,195758,197774,0.0,0.0,1.7090241406246998,27.95695180352857,9625393,10556465,-0.6562892913818352,4.029280853271494
Turkmenistan,0.0007493924287335878,0.005413861488949375,3667471,6626214,-0.0001881718635559082,0.005578964948654175,-0.5326885108591967,16.369836214016182,3937492,6626214,-0.17916952073574066,0.0007753372192382812,,,0,6625999,,,-2.8906356369511257,89.6361020349157,3991099,6626214,0.0,0.0,0.06688757321758075,0.789183292636469,257964,6626203,-0.17632196247577667,0.3272029325365999,-0.01591319204342326,0.11505634613555016,2491706,6626331,-0.1230020672082901,0.005399629473686218,0.5586118923090114,9.58845966696408,5831500,6626332,0.0,0.000162657722830771,-156.5940419261566,19449.174179753696,71936,74899,0.0,0.0,0.17625705221641086,2.9049340518302835,5831500,6626332,-1.1218804866075494e-05,7.208436727523804e-07
Turks and Caicos Islands,-0.0007172665524720354,0.0019451810035837202,602,12159,-0.005032199621200562,2.8124451637267648e-05,0.004366987895190231,0.1529394805745438,615,12159,-7.813796401023865e-07,0.07039525285363195,-0.6295960235595703,1.3353495642763686,50,12161,-3.1584855794906614,0.9094574630260467,0.22954426761354269,9.365910140520777,3033,12159,0.0,0.0,,,0,12164,,,0.000166947062397416,0.006125279566552055,1386,12162,-3.0249357223510742e-06,0.009637370705604553,0.48096721072923787,3.443197177700846,1463,12162,0.0,0.0,5.505345231395657,41.927460096122715,59,233,0.0,0.0,0.05569568042142377,0.4400941215172412,1463,12162,0.0,0.0
Tuvalu,,,0,621,,,,,0,621,,,,,0,614,,,,,0,621,,,,,0,615,,,,,0,616,,,,,0,616,,,0.0,0.0,3,8,0.0,0.0,,,0,616,,
Uganda,0.0011260704153692733,0.013068820997683089,2074994,2543431,-0.0031780242919921854,0.016315680742263777,4.995179584468152,279.7360753997211,2178028,2543431,-2.950569438934326,0.8055416584014856,,,0,2543230,,,11.179044530189694,1919.0354105611527,2178028,2543431,0.0,0.0,0.026932359075898273,0.4435612566456708,681781,2543317,-0.023163124918937683,0.16191251575946808,0.0027972776851350944,0.031414677645358546,2081399,2543445,-0.03303888440132141,0.05835933685302733,0.3135439499178957,4.333682641206066,2291597,2543447,-0.00041961669921875,5.935668945312489,-6922.52374986729,135433.15018772372,47095,53712,0.0,0.0,-0.46270755721883033,2.979179726835839,2291597,2543447,-5.9670970916748045,0.0
Ukraine,0.0031549642445268355,0.011985458187655958,8733156,9592817,-0.0008360296487808228,0.02046915888786316,-0.2519945234224947,7.044994321312996,9283170,9592817,-0.7368863821029663,0.0013615185394882864,0.05536080914523762,0.5887876587183931,506,9587667,-1.2477072477340698,0.7969584465026855,-1.223244671773598,45.42358495669789,9404865,9592817,0.0,0.0,0.08067237392425236,1.0734585141212896,3811419,9592866,-0.3899829357862472,0.6120457589626295,0.04367961321051385,0.04253930855023651,8770378,9592838,-0.00024640560150146484,0.09007054567337036,-2.1564351464453964,15.946358930190392,8894817,9592838,-5.974714279174805,0.24312210083007812,1264.3328637611282,76392.10203552316,137714,140177,0.0,0.0,-0.5715095656268139,5.230932440562902,8894817,9592838,-4.2823286056518555,0.4451718330383283
United Arab Emirates,0.010330156290621383,0.017805842403252118,31974,823165,-0.0007503628730773926,0.05298809707164764,-5.021691198323773,41.15607680872583,33647,823165,-13.803070068359375,0.012497472763061374,-0.08627068905429985,0.4072465243681364,131,823073,-1.0166438817977905,0.2122437059879303,-13.276328583551376,163.08468290778123,42423,823165,-22.787276458740237,0.0,10.226075604600284,10.984868365724855,2114,823144,0.0,33.996501731872556,-0.019919667171895878,0.047305773150256705,86816,823186,-0.11387288570404053,0.0,0.5087660232965707,5.14025188980154,669884,823182,-0.0006045360118150705,0.0,-2397.6693380173456,53523.26654833941,18218,18461,0.0,0.0,0.46483910833816006,3.1958191149772546,669884,823182,0.0,0.005523375421762416
United Kingdom,6.830108544846305e-05,0.008210883475332402,3415482,4383412,-0.007085853815078733,0.00784832239151001,0.5862862915328468,37.28835002824849,3558268,4383412,-0.30056798458099365,0.23534011840820312,0.15411490012133292,0.6219813505424256,21918,4416181,-0.591353178024292,1.3910105586051937,3.209824349428488,238.7431098784553,4148122,4383412,0.0,0.0,0.6412014453754872,6.560497592304806,1059863,4416847,-4.803932952880858,12.313366127014117,0.0010804974152030034,0.04407429178716495,3424598,4383382,-0.016829577088356015,0.023424157500267023,-3.181783636909525,96.49508581928534,3460581,4383382,-3.134622573852539,0.5707626342773438,-33803.31811252135,694212.6950050952,54443,56433,0.0,0.0,-0.7683187447425736,25.611048426397723,3460581,4383382,-0.9686431884765625,1.214271068572998
United Republic of Tanzania,-0.0003145071680540429,0.018462280177599027,8866737,9975876,-0.022307646274566648,0.01966923475265503,-3.3952762929126035,274.7044411640162,9260100,9975876,-8.124314498901366,7.646259498596187,0.08906197514844834,0.40554465056992817,3605,9975916,-0.4222085475921629,0.9023094177246094,-39.03284490423473,1921.1944805540684,9346290,9975876,-7.830486512184143,0.0,0.0017481783476683563,0.11466083815624571,1891434,9976002,-0.02858372777700423,0.03722100965678675,-0.0038502214686528986,0.03873807426832437,8904364,9975973,-0.06840410232543945,0.04785482287406917,0.07033108213857557,4.889665708185055,9392420,9975965,-3.8112270355224607,3.7164348602294837,-910.1020184482876,74121.32592153312,206198,208948,0.0,0.0,0.09281595557907334,2.836974806157933,9392420,9975965,-2.825119400024414,3.1233389735221855
United States Minor Outlying Islands,,,0,650,,,,,0,650,,,,,0,654,,,,,0,650,,,,,0,651,,,,,0,647,,,,,0,646,,,,,0,7,,,,,0,646,,
United States Virgin Islands,,,0,4503,,,,,0,4503,,,-0.009727181363183434,0.3029115014255212,307,4505,-0.11852123737335205,0.22852597534656469,-60.84900328330206,1481.9375848243124,2665,4503,-1598.3800292968745,469.6816467285153,,,0,4514,,,,,0,4501,,,,,0,4501,,,1529.4942708333333,8791.20003424758,30,57,0.0,0.0,,,0,4501,,
United States of America,nan,nan,98609614,113753491,-0.008640944957733154,0.002639174461364746,0.6080301075260102,49.017036230654476,103631763,113753491,-0.06995511054992676,0.41057894825935204,-0.014250698013119414,0.6775411355725548,90529,145220633,-1.0410765409469604,1.026937484741211,5.368596782500249,383.1107301845396,105637615,113753491,0.0,0.0,0.10985506753117585,6.542890208219175,18789544,145219684,-0.22098833322525022,0.3152318596839905,0.0005957877699034481,0.04602166947658798,98978867,113753329,-0.009183645248413086,0.035204529762268066,0.48172258226717946,66.20508770576137,102102990,113753328,-0.21868896484375,0.22857198715209393,-11542.91676333525,254656.91250708041,2143923,2168210,0.0,0.0,0.17281072767800434,13.633136898636266,102102990,113753328,-0.020981788635253906,0.5493488311767578
Uruguay,0.0020115568721749953,0.008549198001655014,2049554,2221173,-0.00021606683731079102,0.013926866650581335,-0.45001726985474705,5.199198019576379,2148252,2221173,-1.1883772253990172,0.002869923785328859,-0.010001395565041609,0.6255250349684881,882,2221139,-1.3183137714862823,1.1257895231246948,-5.350436850421719,65.8712001485681,2180838,2221173,0.0,0.0,0.01027847873377766,0.24146034578599865,390665,2221163,0.0,0.0266428180038929,-0.005871431203718195,0.037071160368107016,2051022,2221185,-0.07295573055744171,0.02657926082611084,-1.8211815766037174,29.59751919568564,2082895,2221154,-1.6783443450927729,0.5008995056152301,209.1454994758125,45712.05701295006,40062,40279,0.0,0.0,-0.32551718881652697,5.263104087310948,2082895,2221154,-1.8086663722991938,0.0
Uzbekistan,-1.9162482427137082e+31,inf,3901711,6281972,-0.002177596092224121,0.012523412704467773,-0.6115689014970248,133.95398410956693,4210685,6281972,-1.4331176757812498,0.030080854892730713,,,0,6282018,,,-2.869746786554967,500.6057131719732,4233385,6281972,0.0,0.0,0.023704111674311888,0.4634863926906418,609204,6281977,-0.30494486242532726,0.45331467539072035,-0.07493633902499253,0.20332422368100692,2895465,6281996,-0.6288709044456482,0.053925585746764926,-4.445005896264642,99.04804922404635,5552668,6281996,-0.27734375,0.020832000672817222,-812.0995623632385,50515.329862762475,65808,65813,0.0,0.0,-0.8868003633568584,29.66462110118459,5552668,6281996,-0.000825055129826068,0.7190893650054884
Vanuatu,0.01654852578330255,0.042667856279796815,26834,148549,0.0,0.12857404649257656,-554.5609657355268,3142.586591948104,27171,148549,-2739.2061767578125,0.0,0.34948100687774425,0.7909265697060844,8199,148534,-0.01314699649810791,2.3507277965545654,-4241.985900080725,15708.657853077868,111490,148549,-26739.20263671875,0.0,,,0,148533,,,-0.0002935716808879068,0.004577187539734659,22133,148549,0.0,0.0,0.003879018782020465,1.1175188343935671,22166,148551,0.0,0.0,31.392488016776515,500.28369546244284,1669,2241,0.0,20.92859458923336,-0.020026896992261515,0.33126335592995343,22166,148551,0.0,0.0
Vatican,-0.00014912419848971895,0.00017521461407877314,9,9,-0.00039398670196533203,0.0,0.010326014624701606,0.01319997676279443,9,9,0.0,0.03035163879394531,,,0,8,,,0.0,0.0,9,9,0.0,0.0,,,0,8,,,0.0,0.0,9,9,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,9,9,0.0,0.0
Venezuela,-0.0002331245444258529,0.008153376501261788,8904286,9707824,-0.004435881972312927,0.002135738730430603,1.0229513170009952,172.15301761833257,9394450,9707824,-0.08473470211029052,0.22907066345214844,-0.05666920280597515,0.6340165210559489,6765,9707711,-0.7498517036437988,0.602295994758606,8.523116800455595,1478.0452556266243,9552360,9707824,0.0,0.0,0.03766521493784956,2.4925733886333266,1161295,9707853,-0.01868787594139576,0.016638384200632576,-0.0026190344571980742,0.04841262873964767,8845630,9707884,-0.004410505294799805,0.002894461154937744,-0.1852669952548042,69.4273336313963,9007426,9707904,0.0,0.0,-518.3642514747505,25036.306368085392,209866,211752,0.0,0.0,-0.039182323007704974,10.46002091817595,9007426,9707904,0.0,5.960464477539062e-07
Vietnam,-0.006063686234604881,0.027114975401106262,3196630,3642922,-0.05815572738647461,0.01565841734409329,64.59136096310789,1159.8332659465489,3370422,3642922,-23.293603515624966,191.96806869506727,0.06229038755925731,0.4432652454478034,3797,3642881,-0.3311363458633423,0.30596470832824707,273.0534917028018,5176.553610328612,3535109,3642922,0.0,531.2562988281177,-0.013629513114763426,0.7307173021749561,1230331,3642825,-0.6749499440193176,0.5907015800476074,0.00735142153757235,0.06700534813286588,3195222,3642923,-0.07973443269729613,0.07548312544822683,10.521371075506437,180.58781029354031,3244081,3642918,-7.829551696777344,10.427902221679688,-1534.177789026688,243784.00679510692,71118,72793,0.0,0.0,4.799570047726922,50.78176169820524,3244081,3642918,-1.9928207397460938,31.416534423828125
Wallis and Futuna,,,0,2488,,,,,0,2488,,,,,0,2487,,,,,0,2488,,,,,0,2487,,,,,0,2487,,,,,0,2487,,,0.0,0.0,2,19,0.0,0.0,,,0,2487,,
Yemen,0.00013959735261453285,0.009141231480546219,2035464,4958798,-0.004728665947914123,0.006663542985916121,-5.022596579568353,184.5910267800296,2089210,4958798,-4.975432920455929,1.7931751966476361,-0.3570457814270968,0.9126008036313836,193,4958866,-1.3707635402679443,0.17263340950012207,-17.15582956805558,668.1098581482776,2134858,4958798,0.0,0.0,0.28955669027209474,1.2796953791658017,103622,4958821,-0.11483850330114365,2.2027924418449385,-0.004394753455637637,0.048364877622722034,1795300,4958801,-0.008121335506439203,0.0,0.2802438084100748,7.47232816671034,4508212,4958809,0.0,0.0,-873.6175843893686,36157.339882173954,71336,71964,0.0,0.0,0.16973168908205735,3.382794878805773,4508212,4958809,0.0,0.0
Zambia,-0.0014743590660632982,0.011851262063247646,7569006,8132783,-0.010663807392120361,0.00410151481628418,0.9360491049735119,25.0574975141573,7974345,8132783,-0.07349156141281127,0.7402462959289537,,,0,8132822,,,4.749170217175216,220.9558065197245,8015049,8132783,0.0,0.0,0.0003609923357655214,0.021742133353813965,916720,8132815,-0.0044307331321761,0.006586858443915837,0.0008157856708584995,0.02347731523345027,7624827,8132782,-0.032088440656661985,0.03691766858100887,1.317046097660474,15.694931134298187,7721650,8132758,-2.0114004135131838,1.9649131774902315,-4416.724439584473,87189.76212838254,117056,117056,0.0,0.0,0.5579615108169886,4.8116496186787066,7721650,8132758,-0.6515917539596557,2.8262839674949625
Zimbabwe,-0.00020327777912813898,0.017662840818487468,4158481,4342019,-0.025211453437805176,0.02023535966873169,1.4260924869998217,136.90196005144313,4311287,4342019,-5.420308303833006,10.910745811462327,,,0,4342000,,,6.603015758403465,800.8750119873488,4311287,4342019,0.0,0.0,0.0010289271787152132,0.024445584433552988,1209584,4342072,-0.009471998084336518,0.022315052617341236,-0.005170135285127218,0.06042525110782312,4041880,4342013,-0.08824807703495026,0.0818744361400604,2.634339614551424,33.803642874350444,4058077,4342015,-5.301580810546874,11.847325897216768,-2502.345368255665,68321.09921141766,61737,61737,0.0,0.0,0.5698036902700466,11.7272170124924,4058077,4342015,-4.9081110000610355,10.488554382324194
eSwatini,-0.016792318751251503,0.03436031135562367,197263,204074,-0.09268392324447632,0.0017631053924560512,39.48058412075101,347.5866570556313,203725,204074,-0.4092933654785156,180.94802856445213,,,0,203964,,,135.1552926739477,1514.7384440654807,203725,204074,0.0,510.45733032226394,-0.0013932101034688654,0.046311303871364354,66121,204041,-0.05008963122963905,0.048772167414426804,-0.025989540964624407,0.06597645995601309,197608,204096,-0.17701140642166138,0.014930650591850276,2.782555361584686,22.272075747173535,198197,204095,-13.627002716064451,50.10098495483365,-1544.4460784313726,4702.692051691262,153,153,-13614.20625,0.0,3.5652576729213865,9.767637198604985,198197,204095,-4.76837158203125e-06,23.263130950927728
